Round	Trial Num	TrialType	TrialOnset	ChoiceOnset	DecisionOnset	Feedback Onset	RT	Safe Bet	Low Bet	High Bet	High Bet Pos	Gamble Pos	Choice Pos	Gamble Choice	Outcome	Profit	TotalProfit	
66	58	gain	1277.2819052001578	1277.2826574989012	1280.387148524751	1282.4034308101982	3.104491025849711	0.2	0	0.72	bottom	right	right	gamble	good	0.72	16.11	
67	75	gain	1291.9818403809331	1291.9889718594495	1296.9297215027036	1298.9449828599463	4.940749643254094	0.4	0	0.99	top	left	left	gamble	good	0.99	17.1	
68	98	gain	1304.4224365947885	1304.423238386924	1307.2911898097373	1309.3077717858832	2.8679514228133485	0.6	0	2.16	bottom	right	right	gamble	bad	0.0	17.1	
69	50	mix	1313.8909091653768	1313.8982662653434	1318.3201297612977	1320.3366318654735	4.421863495954312	0	-1.5	3	top	left	left	gamble	good	3.0	20.1	
70	17	mix	1330.5141310317558	1330.514961837267	1335.9619908201857	1337.9782000603154	5.4470289829187095	0	-0.8	0.32	top	right	right	gamble	bad	-0.8	19.3	
71	71	gain	1343.4449325132882	1343.4523387652007	1348.9390457069385	1350.955887779186	5.486706941737793	0.4	0	0.67	bottom	left	left	gamble	good	0.67	19.97	
72	37	mix	1355.6935679477174	1355.7007308289176	1360.2844563259277	1362.3004751019762	4.583725497010164	0	-0.3	0.6	bottom	left	left	gamble	bad	-0.3	19.67	
73	48	mix	1371.6463649530197	1371.647142169124	1374.4113627155311	1376.4278716463596	2.7642205464071594	0	-1.5	1.8	bottom	right	right	gamble	bad	-1.5	18.17	
74	120	loss	1381.194451147865	1381.202332535875	1385.3065706336638	1387.3228863697732	4.104238097788766	-0.3	-1.5	0	top	left	left	gamble	bad	-1.5	16.67	
75	150	loss	1392.2106149906176	1392.2160920262104	1396.034976091294	1396.0413504923927	3.8188840650836937	-0.6	-3	0	top	left	right	safe	bad	-0.6	16.07	
76	137	loss	1407.7119996095425	1415.2612879805965	1420.257425793272	1422.2738476840896	4.9961378126754425	-0.5	-1.58	0	bottom	left	left	gamble	bad	-1.58	14.49	
77	142	loss	1427.0702006733627	1427.070937953482	1432.018126168463	1434.0347671952914	4.947188214980997	-0.6	-1.09	0	top	right	right	gamble	bad	-1.09	13.4	
78	103	loss	1439.4826437090524	1439.4833898638608	1445.612379752507	1447.6286825179704	6.128989888646174	-0.2	-0.4	0	top	right	right	gamble	bad	-0.4	13.0	
79	133	loss	1457.173567005666	1457.1743435391109	1460.6883991361829	1462.7055415817886	3.5140555970720015	-0.5	-1	0	bottom	right	right	gamble	good	0.0	13.0	
80	92	gain	1467.239861459646	1467.2406096624327	1469.3182234143023	1471.3349996092147	2.0776137518696487	0.6	0	1.09	top	right	right	gamble	bad	0.0	13.0	
81	138	loss	1476.277750490117	1476.2784918661928	1481.7960928932298	1483.812699445407	5.517601027037017	-0.5	-1.8	0	bottom	right	right	gamble	good	0.0	13.0	
82	28	mix	1493.1066772662452	1493.1074316130253	1495.1733512829524	1497.1899062937591	2.065919669927098	0	-1.5	0.3	top	right	right	gamble	bad	-1.5	11.5	
83	27	mix	1501.8549251165823	1501.8556736606988	1508.3006379180006	1510.31679561676	6.444964257301763	0	-1.1	0.9	top	right	right	gamble	good	0.9	12.4	
84	57	gain	1515.1338958735578	1515.1399443012197	1520.4951047672075	1522.5105265511665	5.355160465987865	0.2	0	0.63	top	left	left	gamble	good	0.63	13.03	
85	109	loss	1531.9233163815807	1531.9240410323837	1537.0038311260287	1537.01057246048	5.079790093644988	-0.2	-0.84	0	bottom	right	left	safe	bad	-0.2	12.83	
86	148	loss	1544.2493054718943	1544.2501611947082	1548.532549722935	1548.539453532081	4.282388528226875	-0.6	-2.16	0	bottom	right	left	safe	good	-0.6	12.23	
87	116	loss	1555.5815679286025	1555.587396537594	1560.660399216751	1560.6672982472228	5.073002679157071	-0.3	-0.84	0	bottom	left	right	safe	good	-0.3	11.93	
88	90	gain	1572.588954724546	1572.5897063406883	1574.8872490474605	1576.9038614023011	2.2975427067722194	0.5	0	2.5	top	right	right	gamble	bad	0.0	11.93	
89	52	gain	1582.0964621818275	1582.097291280632	1586.1988120232709	1586.2054816777818	4.101520742638968	0.2	0	0.36	top	right	left	safe	bad	0.2	12.13	
